Restro Link,Image Link,Offer,Name,Food Type,Address
https://www.swiggy.com/restaurants/alav-new-palasia-anmol-sagar-indore-296054,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/46effc9e4cfad81e157fc8080930ccf5",,Alav,"Chinese, North Indian",Anmol Sagar
https://www.swiggy.com/restaurants/rambles-restaurant-vijay-nagar-indore-400810,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/47573a3dc321d605e6e49475dccf25a5",20% OFF ABOVE ₹500,Rambles Restaurant,"North Indian, Mughlai, Fast Food, Biryani, Snacks",Vijay Nagar
https://www.swiggy.com/restaurants/tmt-the-meal-time-professor-colony-bhawar-kuan-indore-725721,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/d8e156a9aeed96ed204a8a053d4c1b62",45% OFF,Tmt - The Meal Time,"North Indian, Thalis, Chinese",Bhawar Kuan
https://www.swiggy.com/restaurants/pops-burger-indore-by-pass-road-indore-172544,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/camcvgjndidqgcbqnusk",15% OFF ABOVE ₹800,Pop's Burger,"American, Fast Food, Snacks, Beverages",Indore By Pass Road
https://www.swiggy.com/restaurants/paratha-on-wheels-by-chef-luckys-scheme-54-vijaya-nagar-indore-63435,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/a32ed4224c5a4393497b015038fb9853",10% OFF ABOVE ₹500,Paratha On Wheels by Chef Lucky's,"Indian, Biryani",Vijaya Nagar
https://www.swiggy.com/restaurants/delhi-darbar-basement-shanti-nagar-khajrana-main-road-indore-603899,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/bxzzfzymqq2k3h2z8lhg",20% OFF ABOVE ₹700,Delhi Darbar Basement,"Mughlai, Biryani, North Indian, Indian, Lucknowi, Tandoor",Khajrana Main Road
https://www.swiggy.com/restaurants/buntea-chitawat-bhawar-kuan-indore-751687,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/32c516555a039fbb02f31461c7519b84",,Buntea,"Italian, Fast Food, Snacks, Beverages",Bhawar Kuan
https://www.swiggy.com/restaurants/thali-nation-aayodhyapuri-colony-old-palasia-indore-538387,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/4f4b8c83d311017ff1ad945f51ab0f48",,Thali Nation,"Thalis, North Indian, Chinese, Fast Food, Indian, South Indian",Old Palasia
https://www.swiggy.com/restaurants/chinese-king-sukhdev-nagar-kalani-nagar-indore-753405,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/b780538b71f5cd5621900a2f9cf384b1",,Chinese King,"Chinese, Fast Food",Kalani Nagar
https://www.swiggy.com/restaurants/my-kitchen-khandwa-road-rani-bagh-indore-636820,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/lnpqvinjowbi5btxsasv",,My Kitchen,"North Indian, Chinese, Snacks",Rani Bagh
https://www.swiggy.com/restaurants/punjabi-chulha-girdhar-nagar-old-palasia-indore-733703,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/fbf4d3cd54fe54b1fdea112048dba5f4",,Punjabi Chulha,"Chinese, Indian",Old Palasia
https://www.swiggy.com/restaurants/classic-bakery-shri-keshav-medical-store-rau-and-rajendra-nagar-indore-706527,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/7e25f0d5b90f0babc67dd86c36c2bedb",40% OFF,Classic Bakery,Bakery,Rau & Rajendra Nagar
https://www.swiggy.com/restaurants/happy-baking-company-mechanic-nagar-bhawar-kuan-indore-556797,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/bmm5am2upbmdymze0s8h",,Happy Baking Company,Bakery,Bhawar Kuan
https://www.swiggy.com/restaurants/atul-sandwich-and-cafe-old-palasia-navneet-plaza-indore-150616,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/ey8y01lrehqje169frb8",10% OFF ABOVE ₹600,Atul Sandwich And Cafe,"Fast Food, North Indian, Indian, Chinese, Snacks",Navneet Plaza
https://www.swiggy.com/restaurants/shree-mathurawala-sweets-chhawni-chowk-rnt-marg-indore-68448,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/qzuumw4qi2r7pozzbyxn",,Shree Mathurawala Sweets,"Sweets, Snacks",Rnt Marg
https://www.swiggy.com/restaurants/viva-mexico-pf-colony-new-palasia-indore-462584,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/b7px7l5vzudgcrx16riw",,Viva Mexico,"Mexican, Indian",New Palasia
https://www.swiggy.com/restaurants/pavino-vada-pav-and-cafe-chappan-dukan-new-palasia-indore-626633,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/e4slhdpf9cbc7utzzxrk",,Pavino Vada Pav And Cafe,"Street Food, Snacks",New Palasia
https://www.swiggy.com/restaurants/db-chinese-shishak-nagar-sarafa-indore-668527,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/c831da8c67324cc6fcd6345ba60e453b",,Db Chinese,"Chinese, Snacks",Sarafa
https://www.swiggy.com/restaurants/sigdi-sizzler-and-south-indian-vijay-nagar-indore-63762,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/ouqegserv9k0zecemddl",,Sigdi - Sizzler & South Indian,"South Indian, Italian, Chinese",Vijay Nagar
https://www.swiggy.com/restaurants/sandwich-nation-srinagar-extension-old-palasia-indore-695529,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/d6735c2b334566c200f499e46e4222e0",,Sandwich Nation,Indian,Old Palasia
https://www.swiggy.com/restaurants/hotel-rajhans-bada-sarafa-indore-74959,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/fszewn7vnsi1ydlpsulu",,Hotel Rajhans,"Thalis, Rajasthani, Indian",Sarafa
https://www.swiggy.com/restaurants/veg-bites-47th-scheme-sapna-sangeeta-indore-63123,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/nygnqr5vztwefeejqcaw",,Veg Bites,"North Indian, Beverages, Desserts, Chinese, South Indian",Sapna Sangeeta
https://www.swiggy.com/restaurants/cake-cafe-scheme-54-vijay-nagar-indore-553650,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/vqnmw4oafw3naojcjhj4",,Cake Cafe,Bakery,Vijay Nagar
https://www.swiggy.com/restaurants/khichdi-central-aastha-talkies-vijay-nagar-indore-437695,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/oy5ryxdhjihq0byxjtvi",,Khichdi Central,"North Indian, Healthy Food, Salads",Vijay Nagar
https://www.swiggy.com/restaurants/snack-shack-by-bakers-lounge-sapna-sangeeta-bhawar-kuan-indore-401845,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/axzzsb7q7l7ij2iekex2",30% OFF UPTO ₹75,Snack shack by bakers lounge,"Snacks, Beverages, Pizzas",Bhawar Kuan
https://www.swiggy.com/restaurants/rishi-ka-dhaba-bhawar-kuan-siddharth-nagar-indore-371566,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/ox0d6am7yztljlyzorzs",,Rishi Ka Dhaba,"Salads, Indian",Siddharth Nagar
https://www.swiggy.com/restaurants/bagheli-mohalla-indrapuri-colony-ab-road-indore-425231,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/uj6pyzxbf7d4ldnymxid",,Bagheli Mohalla,"Beverages, Continental",Ab Road
https://www.swiggy.com/restaurants/golden-bakers-cake-sudama-nagar-bhawanipur-colony-indore-374994,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/iqfhdxunzbh75jvtc1ke",60% OFF UPTO ₹120,Golden Bakers Cake,Bakery,Bhawanipur Colony
https://www.swiggy.com/restaurants/amrit-sagar-foods-vijay-nagar-scheme-54-vijay-nagar-indore-346696,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/iacuyrntaykj5dfg4aiv",20% OFF ABOVE ₹149,Amrit Sagar Foods,Indian,"Scheme 54, Vijay Nagar"
https://www.swiggy.com/restaurants/vikas-sweets-and-restaurant-ab-road-rau-and-rajendra-nagar-indore-73774,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/bfd2pphiogmxsjchevlt",,Vikas Sweets & Restaurant,"North Indian, Sweets, South Indian",Rau & Rajendra Nagar
https://www.swiggy.com/restaurants/shri-gurukripa-restaurant-chokse-dharamshala-shubhash-nagar-indore-308886,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/me8mwnzryqqm3aczrc3u",,Shri Gurukripa Restaurant,Indian,Shubhash Nagar
https://www.swiggy.com/restaurants/natures-kitchen-78th-scheme-anurag-nagar-indore-537992,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/ieecbswkzlu5d0mxmzfz",,Nature's Kitchen,"North Indian, Chinese",Anurag Nagar
https://www.swiggy.com/restaurants/cbse-cafe-tilak-nagar-indore-102748,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/jngnmekmmufo1knzemdz",20% OFF ABOVE ₹1300,CBSE Cafe,"Snacks, Beverages",Tilak Nagar
https://www.swiggy.com/restaurants/yash-cake-and-bakery-shop-mig-sukhliya-vijay-nagar-indore-391999,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/gbawv2tk4bdryeyjgzwz",,Yash Cake & Bakery Shop,"Indian, Continental, Bakery",Vijay Nagar
https://www.swiggy.com/restaurants/tik-tik-tikka-near-56-dukan-new-plasia-indore-393752,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/x3zonaiu63m49d9ac9pw",15% OFF ABOVE ₹1000,Tik Tik Tikka,"Biryani, Kebabs, Street Food, Beverages",New Plasia
https://www.swiggy.com/restaurants/arihant-dal-bati-rajwada-jawahar-marg-indore-69746,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/qj3lqfftlidcltkh1lrr",,Arihant Dal Bati,"Thalis, Rajasthani",Jawahar Marg
https://www.swiggy.com/restaurants/jaanu-chinese-corner-prem-nagar-bhawar-kuan-indore-499612,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/zee1bulqllbizt8q9fuj",,Jaanu Chinese Corner,"Chinese, North Indian, Indian, Nepalese, Tibetan",Bhawar Kuan
https://www.swiggy.com/restaurants/the-cake-honme-sindhi-colony-bhawar-kuan-indore-570180,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/wkundehthdvbzntlnwnz",,The Cake Honme,"Bakery, Snacks, Beverages",Bhawar Kuan
https://www.swiggy.com/restaurants/malakar-restaurant-sudama-nagar-gopur-colony-indore-90579,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/ls3elpxthloio7lbqvfx",,Malakar Restaurant,Chaat,Gopur Colony
https://www.swiggy.com/restaurants/cake-lovers-venkatesh-market-manik-bagh-road-indore-160635,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/d1xiw1gfic4ywpho5gal",,Cake Lovers,"Desserts, Snacks",Manik Bagh Road
https://www.swiggy.com/restaurants/bake-my-cake-manik-bagh-road-bhawar-kuan-indore-546869,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/jd2vkaot1hdbgjhlckrr",₹125 OFF ABOVE ₹199,Bake My Cake,Bakery,Bhawar Kuan
https://www.swiggy.com/restaurants/dosa-crush-ravi-shankar-shukla-marg-new-palasia-indore-701611,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/f1bc9ddf53de574cdc35ab2f717df234",,Dosa Crush,"South Indian, Italian-American, Fast Food, Snacks, Beverages",New Palasia
https://www.swiggy.com/restaurants/lotus-cafe-and-restaurant-rajendra-nagar-indore-99601,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/relglt31qgudjpvwfx5q",,Lotus Cafe & Restaurant,"Indian, Chinese, Pizzas, Beverages, Sweets",Rajendra Nagar
https://www.swiggy.com/restaurants/shree-gurukripa-chinese-sector-d-sudama-nagar-indore-115929,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/y6n4odo4xteemegnzwrx",,Shree Gurukripa Chinese,"Snacks, Chinese",Sudama Nagar
https://www.swiggy.com/restaurants/cake-creation-sector-e-sudama-nagar-indore-706240,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/020a3a7c6cee76065e10e521c41cab2e",,Cake Creation,Bakery,Sudama Nagar
https://www.swiggy.com/restaurants/the-cake-company-sector-e-sudama-nagar-indore-706246,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/8a97d7a68650ad99717c9163a246ffb7",,The Cake Company,Bakery,Sudama Nagar
https://www.swiggy.com/restaurants/custom-bakery-shri-keshav-medical-store-rau-and-rajendra-nagar-indore-706528,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/c0c5d869a3ff82cd48b8e0e4aa5c40e1",,Custom Bakery,Bakery,Rau & Rajendra Nagar
https://www.swiggy.com/restaurants/blue-moon-cafe-bhagat-singh-colony-bhawar-kuan-indore-682190,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/fcee676df41abe3fa8b474ece9d2b77d",15% OFF UPTO ₹100,Blue Moon Cafe,"Beverages, Fast Food, Pizzas, Burgers, Snacks",Bhawar Kuan
https://www.swiggy.com/restaurants/chick-n-serve-khajrana-94th-scheme-ring-road-khajrana-indore-63119,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/yqy3qhmpndhrd7lsrs8l",,Chick N Serve Khajrana,"Indian, Chinese, Lebanese, Seafood, Beverages",Ring Road Khajrana
https://www.swiggy.com/restaurants/saju-chefs-biryani-old-palasia-khajrana-road-indore-64859,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/e5ibygzegfg5e6zpza6b",,Saju Chef's Biryani,"Biryani, North Indian, Mughlai",Khajrana Road
https://www.swiggy.com/restaurants/just-aaloo-paratha-54-scheme-vijay-nagar-indore-230049,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/bks7gk8k1lnkxtnsuyna",50% OFF,Just Aaloo Paratha,North Indian,Vijay Nagar
https://www.swiggy.com/restaurants/wok-chop-91th-scheme-new-palasia-indore-607919,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/vxp1bbddawcfedoia2i2",₹125 OFF ABOVE ₹199,Wok Chop,"Chinese, Fast Food, Snacks",New Palasia
https://www.swiggy.com/restaurants/yummy-shree-sandwich-patrakar-colony-old-palasia-indore-404396,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/cvzldrom5p4kdwsboqhl",10% OFF ABOVE ₹1000,Yummy Shree Sandwich,"Pizzas, Beverages",Old Palasia
https://www.swiggy.com/restaurants/take-a-break-cafe-new-palasia-chl-hospital-ke-piche-indore-440030,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/ruwtst16ryuq3yhaxaad",25% OFF UPTO ₹125,Take A Break Cafe,"Fast Food, Pastas, Chinese, Pizzas, Beverages",Chl Hospital Ke Piche
https://www.swiggy.com/restaurants/shreenath-fariyali-khichdi-jail-road-devi-ahilya-marg-indore-70480,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/voxusgni6qixcakys7vt",,Shreenath Fariyali Khichdi,Snacks,Devi Ahilya Marg
https://www.swiggy.com/restaurants/sams-momos-and-rolls-sarafa-kalani-nagar-indore-747493,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/a04cbf624f0c4f9c149d6ea9c8d32b12",,Sams Momos and Rolls,Chinese,Kalani Nagar
https://www.swiggy.com/restaurants/bholenath-vadapav-kailash-park-colony-manorama-ganj-indore-696464,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/0a71e24e4e701759477e341ae223d70f",20% OFF ABOVE ₹700,Bholenath Vadapav,Street Food,Manorama Ganj
https://www.swiggy.com/restaurants/namkeen-mahavir-namkeen-padrinat-thana-padrinath-indore-747987,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/e1114ef2ed8df79fdf4acaee0ec0b040",,Namkeen @ Mahavir Namkeen,Bakery,Padrinath
https://www.swiggy.com/restaurants/all-in-one-cakes-sudama-nagar-dwarkapuri-indore-149148,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/rwz5gbdlnykqkkn1xmd7",60% OFF UPTO ₹120,All in one cakes,Desserts,Dwarkapuri
https://www.swiggy.com/restaurants/chick-grill-a-manik-bagh-road-bhawar-kuan-indore-75661,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/ehfsr6asaurpkllc6mxa",10% OFF UPTO ₹40,Chick-Grill-A,"North Indian, Lebanese, Biryani, Kebabs, Snacks, Mughlai, Tandoor",Bhawar Kuan
https://www.swiggy.com/restaurants/k-k-dhaba-junction-rajabagh-colony-sudama-nagar-indore-502292,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/jaie48t77eppnlhtdzjl",,K K Dhaba Junction,"North Indian, Indian, Biryani",Sudama Nagar
https://www.swiggy.com/restaurants/the-marvel-cafe-jawahar-nagar-rajendra-nagar-indore-155785,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/wlbjhyqxekvdedgswdio",60% OFF UPTO ₹120,The Marvel Cafe,"South Indian, North Indian, Chinese, Beverages, Fast Food, Snacks",Rajendra Nagar
https://www.swiggy.com/restaurants/hatims-kebabs-and-biryani-corner-khatiwala-tank-bhawar-kuan-indore-222259,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/byvugqyvkkrgjbln2dhf",,Hatim's Kebabs and Biryani Corner,"North Indian, Biryani, Mughlai, Tandoor",Bhawar Kuan
https://www.swiggy.com/restaurants/mysterious-mug-usha-nagar-indore-528854,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/rrjwrg0csiee5244uu8r",35% OFF UPTO ₹175,Mysterious mug,"Fast Food, Pizzas, Chinese, Snacks, Desserts",Usha Nagar
https://www.swiggy.com/restaurants/licksters-navneet-plaza-old-palasia-indore-736547,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/253178fa1b6a22b7a0cdc1ab120db628",,Licksters,"Ice Cream, Beverages",Old Palasia
https://www.swiggy.com/restaurants/pizza-nation-nehru-nagar-new-palasia-indore-711762,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/6a00e0a1248e84faf55ff9e1100d6315",,Pizza Nation,"Pizzas, Continental",New Palasia
https://www.swiggy.com/restaurants/shree-cafe-somani-nagar-kalani-nagar-indore-91874,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/phj291nv1sswxieghvgd",,Shree Cafe,North Indian,Kalani Nagar
https://www.swiggy.com/restaurants/non-veg-point-scheme-no-54-vijay-nagar-indore-321272,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/dqb0gr9qrn7bcqq0mi2h",,Non Veg Point,North Indian,Vijay Nagar
https://www.swiggy.com/restaurants/cake-me-away-tilak-nagar-old-palasia-indore-64706,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/cmgnvvpwpfs55yfq8gx8",,Cake Me Away,"Snacks, Beverages",Old Palasia
https://www.swiggy.com/restaurants/pizza-culture-nai-duniya-bhawar-kuan-indore-509239,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/x228pzuduhs2fj9ai52c",,Pizza Culture,"Beverages, Pastas, Snacks",Bhawar Kuan
https://www.swiggy.com/restaurants/cake-bazzar-roopram-nagar-indore-118662,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/tfwj56srhe1dsk8ewctq",60% OFF UPTO ₹120,Cake Bazzar,Desserts,ROOPRAM NAGAR
https://www.swiggy.com/restaurants/hotshot-turf-n-cafey-near-chanakaipuri-square-sudama-nagar-indore-567174,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/zkdhy1rlxgk4rv8cpvbh",,Hotshot Turf n Cafey,"Fast Food, Snacks, Beverages",Sudama Nagar
https://www.swiggy.com/restaurants/fyi-fun-food-friends-rs-bhandari-marg-new-palasia-indore-743276,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/8bf2e83def7c61d58f0a1b18cd0dd2bd",,FYI Fun Food Friends,"Fast Food, Beverages",New Palasia
https://www.swiggy.com/restaurants/capers-effotel-by-sayaji-vijay-nagar-indore-403289,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/zdox8tpwknoyju1umlt4",,Capers - Effotel By Sayaji,"North Indian, Kebabs, Mughlai, Indian",Vijay Nagar
https://www.swiggy.com/restaurants/motor-mugs-a-b-road-new-palasia-indore-747209,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/fcee676df41abe3fa8b474ece9d2b77d",₹100 OFF ABOVE ₹599,Motor Mugs,"Beverages, Chinese, Indian, Snacks, Fast Food",New Palasia
https://www.swiggy.com/restaurants/indori-hot-dog-54-scheme-vijay-nagar-indore-94295,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/fjvib2asmxrom5kx4toq",,Indori Hot Dog,"Fast Food, Snacks, Beverages",Vijay Nagar
https://www.swiggy.com/restaurants/beeji-restaurant-mahatma-gandhi-rd-kothari-indore-69238,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/lsiuueb631yatt1wlmfr",₹125 OFF ABOVE ₹249,Beeji Restaurant,"North Indian, Beverages, Snacks, Biryani",Kothari
https://www.swiggy.com/restaurants/house-of-zaika-lig-colony-old-palasia-indore-705889,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/3fdf3d7e951ea446d5ffa2e098f39d10",10% OFF ABOVE ₹1000,House of Zaika,"Indian, Italian-American, Maharashtrian, Mexican, Rolls & Wraps, Bakery, Desserts, Beverages, Burgers, Pastas, Fast Food",OLD PALASIA
